County	Scientific.Name	Common.Name	Year.Last.Documented	Taxonomic.Subgroup	Taxonomic.Group	NY.Listing.Status
St. Lawrence	Spruce-fir swamp	Spruce-Fir Swamp	2011	Forested Mineral Soil Wetlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Black spruce-tamarack bog	Black Spruce-Tamarack Bog	2003	Forested Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Northern white cedar swamp	Northern White Cedar Swamp	2001	Forested Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Red maple-tamarack peat swamp	Red Maple-Tamarack Peat Swamp	1997	Forested Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Cobble shore wet meadow	Cobble Shore Wet Meadow	2002	Open Mineral Soil Wetlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Deep emergent marsh	Deep Emergent Marsh	2007	Open Mineral Soil Wetlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Shallow emergent marsh	Shallow Emergent Marsh	1996	Open Mineral Soil Wetlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Shrub swamp	Shrub Swamp	2007	Open Mineral Soil Wetlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Sinkhole wetland	Sinkhole Wetland	1997	Open Mineral Soil Wetlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Dwarf shrub bog	Dwarf Shrub Bog	2003	Open Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Inland poor fen	Inland Poor Fen	2002	Open Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Patterned peatland	Patterned Peatland	2014	Open Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Rich graminoid fen	Rich Graminoid Fen	1997	Open Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Rich shrub fen	Rich Shrub Fen	2001	Open Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Sedge meadow	Sedge Meadow	2002	Open Peatlands	Freshwater Nontidal Wetlands	not applicable
St. Lawrence	Eutrophic dimictic lake	Eutrophic Dimictic Lake	1997	Natural Lakes and Ponds	Lakes and Ponds	not applicable
St. Lawrence	Great Lakes aquatic bed	Great Lakes Aquatic Bed	1996	Natural Lakes and Ponds	Lakes and Ponds	not applicable
St. Lawrence	Great Lakes deepwater community	Great Lakes Deepwater Community	1996	Natural Lakes and Ponds	Lakes and Ponds	not applicable
St. Lawrence	Great Lakes exposed shoal	Great Lakes Exposed Shoal	1996	Natural Lakes and Ponds	Lakes and Ponds	not applicable
St. Lawrence	Oligotrophic pond	Oligotrophic Pond	2000	Natural Lakes and Ponds	Lakes and Ponds	not applicable
St. Lawrence	Winter-stratified monomictic lake	Winter-stratified Monomictic Lake	1996	Natural Lakes and Ponds	Lakes and Ponds	not applicable
St. Lawrence	Confined river	Confined River	1996	Natural Rivers and Streams	Rivers and Streams	not applicable
St. Lawrence	Marsh headwater stream	Marsh Headwater Stream	1996	Natural Rivers and Streams	Rivers and Streams	not applicable
St. Lawrence	Boreal heath barrens	Boreal Heath Barrens	2002	Barrens and Woodlands	Uplands	not applicable
St. Lawrence	Calcareous pavement woodland	Calcareous Pavement Woodland	1995	Barrens and Woodlands	Uplands	not applicable
St. Lawrence	Calcareous talus slope woodland	Calcareous Talus Slope Woodland	2015	Barrens and Woodlands	Uplands	not applicable
St. Lawrence	Sandstone pavement barrens	Sandstone Pavement Barrens	2007	Barrens and Woodlands	Uplands	not applicable
St. Lawrence	Beech-maple mesic forest	Beech-Maple Mesic Forest	2002	Forested Uplands	Uplands	not applicable
St. Lawrence	Hemlock-northern hardwood forest	Hemlock-Northern Hardwood Forest	1987	Forested Uplands	Uplands	not applicable
St. Lawrence	Maple-basswood rich mesic forest	Maple-Basswood Rich Mesic Forest	2008	Forested Uplands	Uplands	not applicable
St. Lawrence	Pine-northern hardwood forest	Pine-Northern Hardwood Forest	2007	Forested Uplands	Uplands	not applicable
St. Lawrence	Spruce flats	Spruce Flats	1997	Forested Uplands	Uplands	not applicable
St. Lawrence	Spruce-northern hardwood forest	Spruce-Northern Hardwood Forest	2002	Forested Uplands	Uplands	not applicable
St. Lawrence	Cliff community	Cliff Community	2015	Open Uplands	Uplands	not applicable
St. Lawrence	Shoreline outcrop	Shoreline Outcrop	1986	Open Uplands	Uplands	not applicable
St. Lawrence	Successional old field	Successional Old Field	1997	Open Uplands	Uplands	not applicable
St. Lawrence	Successional shrubland	Successional Shrubland	1997	Open Uplands	Uplands	not applicable
St. Lawrence	Pinus banksiana	Jack Pine	NA	Conifers	Conifers	Rare
St. Lawrence	Diphasiastrum complanatum	Northern Running-pine	2006	Clubmosses	Ferns and Fern Allies	Endangered
St. Lawrence	Diphasiastrum sitchense	Sitka Clubmoss	NA	Clubmosses	Ferns and Fern Allies	Endangered
St. Lawrence	Huperzia selago	Fir Clubmoss	1915	Clubmosses	Ferns and Fern Allies	Endangered
St. Lawrence	Spinulum canadense	Northern Bristly Club Moss	NA	Clubmosses	Ferns and Fern Allies	Endangered
St. Lawrence	Athyrium asplenioides	Southern Lady Fern	NA	Ferns	Ferns and Fern Allies	not listed
St. Lawrence	Botrychium oneidense	Blunt-lobe Grape Fern	NA	Ferns	Ferns and Fern Allies	Threatened
St. Lawrence	Botrychium rugulosum	Rugulose Grape Fern	1996	Ferns	Ferns and Fern Allies	Endangered
St. Lawrence	Dryopteris fragrans	Fragrant Cliff Fern	NA	Ferns	Ferns and Fern Allies	Endangered
St. Lawrence	Pellaea glabella ssp. glabella	Smooth Cliff Brake	2007	Ferns	Ferns and Fern Allies	Threatened
St. Lawrence	Equisetum palustre	Marsh Horsetail	1995	Horsetails	Ferns and Fern Allies	Threatened
St. Lawrence	Equisetum pratense	Meadow Horsetail	2011	Horsetails	Ferns and Fern Allies	Threatened
St. Lawrence	Isoetes lacustris	Large-spored Quillwort	NA	Quillworts	Ferns and Fern Allies	Rare
St. Lawrence	Isoetes septentrionalis	Northern Quillwort	1922	Quillworts	Ferns and Fern Allies	Endangered
St. Lawrence	Selaginella eclipes	Hidden Spike Moss	NA	Quillworts	Ferns and Fern Allies	Endangered
St. Lawrence	Bidens beckii	Beck's Water Marigold	NA	Asters, Goldenrods and Daisies	Flowering Plants	not listed
St. Lawrence	Eurybia radula	Swamp Aster	1915	Asters, Goldenrods and Daisies	Flowering Plants	Endangered
St. Lawrence	Lactuca hirsuta	Downy Lettuce	2007	Asters, Goldenrods and Daisies	Flowering Plants	Endangered
St. Lawrence	Oclemena nemoralis	Bog Aster	NA	Asters, Goldenrods and Daisies	Flowering Plants	Rare
St. Lawrence	Petasites frigidus var. palmatus	Sweet Coltsfoot	NA	Asters, Goldenrods and Daisies	Flowering Plants	Endangered
St. Lawrence	Solidago ptarmicoides	Upland Goldenrod	NA	Asters, Goldenrods and Daisies	Flowering Plants	Rare
St. Lawrence	Symphyotrichum boreale	Northern Bog Aster	2007	Asters, Goldenrods and Daisies	Flowering Plants	Threatened
St. Lawrence	Symphyotrichum ciliolatum	Lindley's Aster	2005	Asters, Goldenrods and Daisies	Flowering Plants	Endangered
St. Lawrence	Symphyotrichum lanceolatum var. interior	Small-headed Aster	NA	Asters, Goldenrods and Daisies	Flowering Plants	Endangered
St. Lawrence	Symphyotrichum ontarionis	Ontario Aster	NA	Asters, Goldenrods and Daisies	Flowering Plants	Rare
St. Lawrence	Calamagrostis pickeringii	Pickering's Reed Grass	NA	Grasses	Flowering Plants	Rare
St. Lawrence	Calamagrostis stricta ssp. inexpansa	New England Northern Reed Grass	2004	Grasses	Flowering Plants	Threatened
St. Lawrence	Panicum flexile	Wiry Panic Grass	2005	Grasses	Flowering Plants	Rare
St. Lawrence	Phragmites americanus	American Phragmites	NA	Grasses	Flowering Plants	Rare
St. Lawrence	Piptatheropsis canadensis	Canada Rice Grass	1994	Grasses	Flowering Plants	Threatened
St. Lawrence	Calypso bulbosa var. americana	Calypso	1929	Orchids	Flowering Plants	Endangered
St. Lawrence	Cypripedium parviflorum var. makasin	Small Northern Yellow Lady's Slipper	NA	Orchids	Flowering Plants	not listed
St. Lawrence	Cypripedium parviflorum var. parviflorum	Small Southern Yellow Lady's Slipper	NA	Orchids	Flowering Plants	Endangered
St. Lawrence	Cypripedium parviflorum var. pubescens	Large Yellow Lady's Slipper	NA	Orchids	Flowering Plants	not listed
St. Lawrence	Cypripedium reginae	Showy Lady's Slipper	NA	Orchids	Flowering Plants	not listed
St. Lawrence	Neottia bifolia	Southern Twayblade	1909	Orchids	Flowering Plants	Endangered
St. Lawrence	Platanthera hookeri	Hooker's Orchid	NA	Orchids	Flowering Plants	Endangered
St. Lawrence	Spiranthes magnicamporum	Great Plains Ladies' Tresses	NA	Orchids	Flowering Plants	not listed
St. Lawrence	Spiranthes ovalis var. erostellata	Lesser Ladies' Tresses	NA	Orchids	Flowering Plants	not listed
St. Lawrence	Agalinis paupercula	Small-flowered Agalinis	NA	Other Flowering Plants	Flowering Plants	not listed
St. Lawrence	Agastache nepetoides	Yellow Giant-hyssop	NA	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Alisma gramineum	Grass-leaved Water Plantain	2015	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Anticlea elegans var. glauca	Mountain Death Camas	2011	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Betula minor	Dwarf White Birch	NA	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Betula pumila	Swamp Birch	2005	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Boechera grahamii	Purple Rock Cress	2006	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Boechera stricta	Drummond's Rock Cress	2003	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Callitriche hermaphroditica	Autumnal Water-starwort	2004	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Castilleja coccinea	Scarlet Indian-paintbrush	2007	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Celastrus scandens	American Bittersweet	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Ceratophyllum echinatum	Prickly Hornwort	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Cuscuta pentagona	Five-angled Dodder	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Draba arabisans	Rock Whitlow Grass	1940	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Dracocephalum parviflorum	American Dragonhead	1889	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Epilobium hornemannii ssp. hornemannii	Alpine Willow-herb	2003	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Gentianopsis virgata ssp. virgata	Lesser Fringed Gentian	2002	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Geum virginianum	Rough Avens	NA	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Hedeoma hispida	Rough Pennyroyal	1915	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Hippuris vulgaris	Mare's Tail	1930	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Hypericum ascyron ssp. pyramidatum	Great St. John's Wort	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Juglans cinerea	Butternut	NA	Other Flowering Plants	Flowering Plants	not listed
St. Lawrence	Lathyrus ochroleucus	Pale Vetchling	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Linum medium var. texanum	Southern Yellow Flax	2011	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Linum striatum	Stiff Yellow Flax	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Myriophyllum alterniflorum	Alternate-flowered Water Milfoil	NA	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Myriophyllum farwellii	Farwell's Water Milfoil	2006	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Oxybasis rubra var. rubra	Red Pigweed	NA	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Panax quinquefolius	American Ginseng	NA	Other Flowering Plants	Flowering Plants	not listed
St. Lawrence	Phlox pilosa ssp. pilosa	Downy Phlox	1910	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Podostemum ceratophyllum	Riverweed	2005	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Polygonum buxiforme	Small's Knotweed	2007	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Polygonum douglasii	Douglas' Knotweed	NA	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Polygonum erectum	Erect Knotweed	NA	Other Flowering Plants	Flowering Plants	not listed
St. Lawrence	Potamogeton alpinus	Red Pondweed	2001	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Potamogeton confervoides	Algae-like Pondweed	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Potamogeton hillii	Hill's Pondweed	2004	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Potamogeton strictifolius	Straight-leaved Pondweed	2005	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Pycnanthemum verticillatum var. verticillatum	Whorled Mountain Mint	2005	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Pyrola asarifolia ssp. asarifolia	Pink Wintergreen	2011	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Ranunculus septentrionalis	Swamp Buttercup	NA	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Rhododendron canadense	Rhodora	2007	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Rorippa aquatica	Lake Cress	1997	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Rumex hastatulus	Heart Sorrel	NA	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Salix pyrifolia	Balsam Willow	2002	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Scheuchzeria palustris	Pod Grass	1994	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Scutellaria parvula var. parvula	Small Skullcap	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Sisyrinchium mucronatum	Sharp-tipped Blue-eyed Grass	1991	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Sparganium natans	Small Bur-reed	2006	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Stuckenia filiformis	Slender Pondweed	1930	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Trichostema brachiatum	False Pennyroyal	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Trillium cernuum	Nodding Trillium	NA	Other Flowering Plants	Flowering Plants	not listed
St. Lawrence	Ulmus thomasii	Cork Elm	2007	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Utricularia geminiscapa	Hiddenfruit Bladderwort	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Utricularia minor	Lesser Bladderwort	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Veronica peregrina ssp. xalapensis	Neckweed	NA	Other Flowering Plants	Flowering Plants	Rare
St. Lawrence	Viola nephrophylla	Northern Bog Violet	2006	Other Flowering Plants	Flowering Plants	Endangered
St. Lawrence	Viola primulifolia var. primulifolia	Primrose-leaved Violet	NA	Other Flowering Plants	Flowering Plants	Threatened
St. Lawrence	Carex arcta	Northern Clustered Sedge	NA	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex atherodes	Wheat Sedge	2005	Sedges	Flowering Plants	Rare
St. Lawrence	Carex backii	Back's Sedge	2007	Sedges	Flowering Plants	Threatened
St. Lawrence	Carex buxbaumii	Brown Bog Sedge	2011	Sedges	Flowering Plants	Threatened
St. Lawrence	Carex careyana	Carey's Sedge	2004	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex chordorrhiza	Creeping Sedge	NA	Sedges	Flowering Plants	Threatened
St. Lawrence	Carex crawei	Crawe's Sedge	2006	Sedges	Flowering Plants	Threatened
St. Lawrence	Carex cryptolepis	Small Yellow Sedge	NA	Sedges	Flowering Plants	Rare
St. Lawrence	Carex echinodes	Bristly Nodding Sedge	NA	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex emmonsii	Emmons' Sedge	NA	Sedges	Flowering Plants	Rare
St. Lawrence	Carex emoryi	Emory's Sedge	2015	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex formosa	Handsome Sedge	2004	Sedges	Flowering Plants	Threatened
St. Lawrence	Carex gynocrates	Northern Bog Sedge	2005	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex haydenii	Cloud Sedge	NA	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex houghtoniana	Houghton's Sedge	NA	Sedges	Flowering Plants	Threatened
St. Lawrence	Carex livida	Livid Sedge	NA	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex merritt-fernaldii	Fernald's Sedge	2006	Sedges	Flowering Plants	Threatened
St. Lawrence	Carex molesta	Troublesome Sedge	NA	Sedges	Flowering Plants	Threatened
St. Lawrence	Carex oligosperma	Few-fruited Sedge	NA	Sedges	Flowering Plants	Rare
St. Lawrence	Carex sartwellii	Sartwell's Sedge	2005	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex sychnocephala	Many-headed Sedge	1935	Sedges	Flowering Plants	Endangered
St. Lawrence	Carex tenuiflora	Sparse-flowered Sedge	2007	Sedges	Flowering Plants	Endangered
St. Lawrence	Cyperus odoratus	Fragrant Flat Sedge	NA	Sedges	Flowering Plants	Rare
St. Lawrence	Cyperus schweinitzii	Schweinitz's Flat Sedge	2005	Sedges	Flowering Plants	Rare
St. Lawrence	Eleocharis ovata	Ovate Spike Rush	NA	Sedges	Flowering Plants	Endangered
St. Lawrence	Eleocharis robbinsii	Robbins Spike Rush	NA	Sedges	Flowering Plants	Rare
St. Lawrence	Rhynchospora fusca	Sooty Beak Sedge	NA	Sedges	Flowering Plants	Rare
St. Lawrence	Schoenoplectus heterochaetus	Slender Bulrush	2014	Sedges	Flowering Plants	Endangered
St. Lawrence	Trichophorum clintonii	Clinton's Club Sedge	1836	Sedges	Flowering Plants	Endangered
St. Lawrence	Splachnum ampullaceum	Ampulla dung moss	2002	Other Mosses	Mosses	not listed
Steuben	Anaxyrus americanus	American Toad	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Hyla versicolor	Gray Treefrog	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Lithobates catesbeianus	Bullfrog	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Lithobates clamitans	Green Frog	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Lithobates palustris	Pickerel Frog	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Lithobates pipiens	Northern Leopard Frog	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Lithobates sylvaticus	Wood Frog	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Pseudacris crucifer	Spring Peeper	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Pseudacris triseriata	Western Chorus Frog	1999	Frogs and Toads	Amphibians	Game with open season
Steuben	Ambystoma jeffersonianum x laterale	Jefferson Salamander Complex	1999	Salamanders	Amphibians	Game with no open season
Steuben	Ambystoma maculatum	Spotted Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Desmognathus fuscus	Dusky Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Desmognathus ochrophaeus	Allegheny Mountain Dusky Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Eurycea bislineata	Northern Two-lined Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Eurycea longicauda	Longtail Salamander	2016	Salamanders	Amphibians	Special Concern
Steuben	Gyrinophilus porphyriticus	Spring Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Hemidactylium scutatum	Four-toed Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Notophthalmus viridescens	Eastern Newt	1999	Salamanders	Amphibians	Game with no open season
Steuben	Plethodon cinereus	Redback Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Plethodon glutinosus	Northern Slimy Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Plethodon wehrlei	Wehrle's Salamander	1999	Salamanders	Amphibians	Game with no open season
Steuben	Waterfowl Winter Concentration Area	Waterfowl Winter Concentration Area	1995	Animal Assemblages	Animal Assemblages	not applicable
